id;weave_title;max_ar;ideal_ar;min_ar;date_uploaded;last_edited;tutorial_articles;other_articles;tags
488;Inverted Box;;5.0;;May 3, 2008, 9:23 pm;December 8, 2012, 6:05 pm;Inverted Box;;European||Chain||Inverted||Variant
489;Twisted Viper;;4.0;;November 13, 2006, 3:54 am;August 8, 2011, 8:38 pm;;;European||Chain||Berus||Variant
49;Persiantine;;5.0;4.4;April 15, 2008, 11:22 pm;July 31, 2019, 3:55 pm;;"Full Persian 6 in 1: Composition; Progression; Variants; Modifications; Sheet Expansions [Construction,Persian,Weave Theory]";European||Persian||Chain||Variant
490;Twisted Viper 4 in 1;;5.0;;November 13, 2006, 3:56 am;February 6, 2012, 8:45 pm;;;European||Band||Berus||Modification
491;Turkish Round (Spaced);;4.0;;December 10, 2006, 7:57 am;August 3, 2011, 5:22 pm;;;European||Chain||Inverted||Modification
492;Turkish Round (Facing);;4.0;;October 22, 2006, 11:04 pm;August 3, 2011, 5:22 pm;;;European||Chain||Variant
493;Sisilisko Sheet;;6.7|4.6;;November 13, 2006, 3:39 am;June 17, 2011, 4:51 pm;;;European||Sheet||Scaled||Variant||Helm
494;Iku-Turso;;6.7|4.6;;April 20, 2005, 9:54 pm;August 3, 2011, 3:35 pm;;;European||Sheet||Scaled||Modification||Helm
495;Aino;;3.8;;April 20, 2005, 9:54 pm;October 1, 2019, 10:17 am;;;European||Band||Inverted||Variant
496;Pohjan Akka;;3.8;;November 13, 2006, 3:34 am;February 6, 2012, 8:39 pm;;;European||Band||Inverted||Berus||Modification
497;Orbital Vipera Berus;;3.4|5.4;;November 13, 2006, 3:28 am;September 13, 2016, 12:24 pm;Orbital Vipera Berus and a Variation||Orbital Vipera Berus with Pre-Closed Large Rings;;European||Chain||Orbital||Berus||Variant
498;Orbital Vipera Sheet;;4.6|6.7;;November 13, 2006, 3:29 am;September 13, 2016, 12:25 pm;;;European||Sheet||Orbital||Berus||Variant
499;Kyy;;3.3|5.4;3.1|5.2;November 11, 2006, 7:10 pm;February 24, 2014, 6:40 am;;;European||Chain||Berus||Variant
5;Interlock;;5.5|3.3;;April 15, 2004, 5:29 am;August 2, 2011, 7:18 pm;;;Japanese||Sheet||Orbital||Modification
50;Half Persian 4 in 1;;5.1;4.4;November 30, 2009, 5:56 pm;June 21, 2019, 8:52 pm;Half Persian 4 in 1 (CGI)||Half Persian 4 in 1 (Using Stabilizing Wire)||Modifications of Persian Weaves||Joining Half Persian 4 in 1||Half Persian 4 in 1||Half Persian 4 in 1 for Lefties||Half Persian 4 in 1 (On a Wire)||Half Persian 4 in 1 the Easiest Way (Yarn as a Guide)||Joining Half Persian 4 in 1 (CGI)||Half Persian 4 in 1 Starting Jig||Half Persian 4 in 1 (from CGMaille) (Ex-CGMaille Tutorial);"Adding Half Persian Trim/ European-Persian Ratios [Patterns,European,Persian,Weave Theory,Theory]||Half Persian Weaves: Balanced; Unbalanced; and Sheet Progressions [Construction,Miscellaneous,Persian,Connections,Weave Theory]||Understanding the Persian Family [Persian,Connections,Weave Theory,Theory]";Persian||Chain||Progression||Alpha
500;Hilt Chain;;6.5;5.8;May 2, 2005, 5:59 pm;July 31, 2019, 3:57 pm;Captive Hilt Chain (2) (On A Stick);"Reinforced Weaves [European,Persian,Weave Theory]||Full Persian 6 in 1: Composition; Progression; Variants; Modifications; Sheet Expansions [Construction,Persian,Weave Theory]";Persian||Chain||Variant
501;Kyinen Pelto;;5.0|7.0;;November 11, 2006, 7:09 pm;August 3, 2011, 4:00 pm;;;European||Sheet||Berus||Variant
502;Parallel Flowers;;6.8|5.3;;May 14, 2005, 3:39 am;August 2, 2011, 8:00 pm;;;European||Chain||Mobized||Modification||Helm
503;B8FP (Sand Worm);;7.0;6.5;January 15, 2008, 12:20 pm;July 31, 2019, 6:03 pm;B8FP (Sand Worm)||B8FP (Sand Worm) (CGI);"Full Persian 6 in 1: Composition; Progression; Variants; Modifications; Sheet Expansions [Construction,Persian,Weave Theory]";European||Persian||Chain||Variant
504;Captive Hilt Chain;;6.8;6.2;March 8, 2009, 3:26 am;August 10, 2013, 3:19 pm;Captive Hilt Chain (2) (On A Stick);;Persian||Chain||Captive||Variant
505;Lady of the House;;4.6;;November 11, 2006, 7:12 pm;October 2, 2011, 12:24 am;;;European||Persian||Chain||Variant
506;Interwoven 4 in 1 Dragonscale;;5.0;;October 22, 2006, 11:43 pm;January 1, 2018, 11:55 pm;Interwoven 4 in 1 Dragonscale (Ex-CGMaille Tutorial);;European||Sheet||Scaled||Variant
507;Brejão Flowers;;6.0;;February 28, 2010, 7:36 pm;August 9, 2011, 9:16 pm;Brejão Flowers (CGI);;Sheet||Variant||Mobius
508;Millipede;;4.0|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;May 3, 2005, 9:23 pm;August 3, 2011, 4:07 pm;;;European||Chain||Modification
509;Millipede Sheet;;4.0|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;May 3, 2005, 9:23 pm;August 3, 2011, 4:07 pm;;;European||Sheet||Variant
51;Double Half Persian 3 in 1;;6.9;6.2;November 28, 2002, 2:28 am;February 5, 2012, 8:16 pm;;;Persian||Chain||Variant
510;Poor Emperor's Scale;;6.0|8.0;;October 23, 2006, 1:15 am;August 3, 2011, 4:30 pm;;;European||Sheet||Kinged||Scaled||Modification
511;Royal Scale;;4.6|6.2;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;December 10, 2006, 7:53 am;August 3, 2011, 4:52 pm;;;European||Sheet||Kinged||Scaled||Modification
512;Emperor's Scale;;8.0|10.0;6.3|8.3;October 22, 2006, 10:49 pm;August 2, 2011, 9:07 pm;;;European||Sheet||Kinged||Scaled||Modification
513;Wetehinen;;10.0|8.0;;December 9, 2006, 4:56 pm;October 1, 2011, 8:52 am;;;Persian||Chain||Scaled||Modification
514;Corinthian;;10.0|8.0;;October 24, 2006, 2:56 am;October 2, 2011, 12:25 am;;;Persian||Chain||Scaled||Modification
515;Wellamo;;6.0|8.0;;December 9, 2006, 4:57 pm;October 1, 2011, 8:53 am;;;Persian||Chain||Scaled||Modification
516;Full Persian Scales;;8.0|10.0;;October 24, 2006, 4:03 pm;July 31, 2019, 5:59 pm;;"Full Persian 6 in 1: Composition; Progression; Variants; Modifications; Sheet Expansions [Construction,Persian,Weave Theory]";Persian||Chain||Scaled||Modification
517;Karelian;;8.0|10.0;;December 9, 2006, 10:18 pm;July 31, 2019, 5:59 pm;;"Full Persian 6 in 1: Composition; Progression; Variants; Modifications; Sheet Expansions [Construction,Persian,Weave Theory]";Persian||Chain||Scaled||Modification
518;Orbital Byz;;4.0|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;November 10, 2006, 4:47 pm;August 16, 2011, 8:49 pm;;;European||Chain||Orbital||Modification
519;Braces;;3.5;;May 24, 2005, 11:40 pm;March 9, 2011, 7:38 pm;;;European||Chain||Inverted||Variant
52;Half Persian 3 in 1;;4.3;;November 30, 2009, 6:03 pm;July 31, 2019, 3:47 pm;Half Persian 3 in 1 (CGI)||Half Persian 3 in 1||Modifications of Persian Weaves||Joining Half Persian 3 in 1||Half Persian 3 in 1: Right Leaning vs. Left Leaning||Half Persian 3 in 1 - Pictures||Half Persian 3 in 1  (On a Wire)||Half Persian 3 in 1 with Alternating Ring Sizes||Half Persian 3 in 1 (from CGMaille) (Ex-CGMaille Tutorial)||European 4-1 with Half Persian 3-1 Trim (Ex-CGMaille Tutorial)||Joining Half Persian 3 in 1 (from CGMaille) (Ex-CGMaille Tutorial);"Adding Half Persian Trim/ European-Persian Ratios [Patterns,European,Persian,Weave Theory,Theory]||Half Persian Weaves: Balanced; Unbalanced; and Sheet Progressions [Construction,Miscellaneous,Persian,Connections,Weave Theory]||Understanding the Persian Family [Persian,Connections,Weave Theory,Theory]||Full Persian 6 in 1: Composition; Progression; Variants; Modifications; Sheet Expansions [Construction,Persian,Weave Theory]";Persian||Chain||Alpha||Beginner
520;Grille;;3.8;;May 24, 2005, 11:40 pm;August 3, 2011, 3:24 pm;;;European||Chain||Inverted||Berus||Variant
521;Pilus;;3.7;;May 24, 2005, 11:40 pm;October 1, 2019, 10:16 am;;;European||Chain||Inverted||Variant
522;Flagellum;;4.0;;May 24, 2005, 11:40 pm;October 1, 2019, 10:15 am;;;European||Chain||Inverted
523;Lylo;;3.5;;November 6, 2009, 9:05 pm;December 28, 2012, 7:57 pm;Olivia Byzantine;;European||Band||Variant
524;Lylo Sheet;;3.6;;June 6, 2005, 8:50 pm;April 1, 2011, 8:10 pm;;;European||Sheet||Variant
525;Box of Scales;;6.0|8.0;;October 22, 2006, 10:47 pm;July 21, 2011, 4:27 pm;;;European||Chain||Scaled||Modification
526;Flat Box of Scales;;6.0|8.0;;October 22, 2006, 11:07 pm;August 3, 2011, 3:10 pm;;;European||Chain||Scaled||Modification
527;GridBox;;4.0|5.0;;March 21, 2010, 12:25 am;October 11, 2019, 11:11 pm;GridBox (CGI);;European||Chain||Inverted||Variant
528;Dragon Spine;;6.3|4.0;;February 11, 2008, 10:51 pm;March 10, 2011, 8:47 pm;;;European||Chain||Scaled||Variant
529;GridBox Round Variation;;4.0|5.0;;May 6, 2010, 5:03 pm;August 3, 2011, 3:22 pm;;;European||Chain||Inverted||Variant
53;Half Persian 3 Sheet 6 in 1;;5.5;4.8;April 13, 2009, 5:36 pm;June 11, 2018, 12:24 am;Half Persian 3 Sheet 6 in 1||Half Persian 3 Sheet 6 in 1 (Stitch Method)||Biased Half Persian 3 Sheet 6  in 1 Chains - A Simple Method||Reversing Half Persian 3 Sheet 6 in 1 (Ex-CGMaille Tutorial)||Joining Half Persian 3 Sheet 6 in 1 using Three Quarters Persian (Ex-CGMaille Tutorial)||Joining Half Persian 3 Sheet 6 in 1 using Interwoven 4 in 1 (Ex-CGMaille Tutorial)||Half Persian 3 Sheet 6 in 1 (from CGMaille) (Ex-CGMaille Tutorial);"The Making of Basket 20: Arabian Nights [Construction]||Advanced Maille Basketry [Sculpture]||Half Persian Weaves: Balanced; Unbalanced; and Sheet Progressions [Construction,Miscellaneous,Persian,Connections,Weave Theory]||Understanding the Persian Family [Persian,Connections,Weave Theory,Theory]";Persian||Sheet||Variant
530;Fluctuating GridBox Round;;4.0|5.0;;March 21, 2010, 12:12 am;August 3, 2011, 3:14 pm;;;European||Chain||Inverted||Variant
531;Circles;;;;September 30, 2008, 10:31 am;August 4, 2011, 2:51 pm;;;Japanese||Unit||Modification
532;Camelot;;6.6|3.5;;July 25, 2005, 10:08 pm;June 28, 2014, 3:48 am;Camelot (Ex-CGMaille Tutorial);;European||Japanese||Band||Modification||Helm
533;Rondo;;6.9|4.5|3.7;;May 3, 2008, 3:45 am;July 7, 2014, 9:37 pm;Helm Chain + Variants (CGI)||Rondo (Ex-CGMaille Tutorial);;European||Band||Variant||Helm
534;Nisei;;3.1|7.0|5.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;July 6, 2005, 7:31 am;August 2, 2011, 7:53 pm;;;Japanese||Chain||Scaled||Modification
535;Coda;;6.0|3.0|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;June 8, 2009, 3:22 am;March 9, 2011, 8:47 pm;Coda;;European||Japanese||Chain||Modification
536;Poor Queen's Scale;;6.0|8.0|10.0;;October 23, 2006, 1:17 am;August 3, 2011, 4:31 pm;;;European||Sheet||Kinged||Scaled||Modification
537;Orbital Vipera Spiral;;8.0|10.0;;November 13, 2006, 3:30 am;April 15, 2011, 7:47 pm;;;European||Chain||Spiral||Berus||Variant
538;Half Persian 3 in 1 Sheet 5 Box;;4.8;;March 22, 2006, 6:13 am;March 21, 2019, 11:30 pm;How to Join Half Persian 3-1 Sheet 5 to Make Square/Trianglemaille;;Persian||Chain||Variant
539;Half Persian 3 in 1 Full Spiral;;5.0;;August 1, 2005, 5:22 am;November 18, 2011, 7:06 pm;;;Persian||Chain||Spiral||Variant
54;2 in 1 Chain;;2.1;2.0;December 19, 2005, 10:08 pm;December 29, 2012, 10:18 pm;;;European||Persian||Japanese||Chain||Alpha||Beginner||Mage
540;Gopher Snake;;6.3|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;October 22, 2006, 11:13 pm;August 3, 2011, 3:18 pm;;;European||Sheet||Modification
541;Chubby Spiral;;5.0|4.0;;November 28, 2005, 9:56 am;August 9, 2011, 9:17 pm;;;Chain||Spiral||Variant||Mobius
542;Walkabout;;5.5;;October 24, 2005, 10:16 pm;August 1, 2011, 9:51 pm;;;European||Persian||Chain||Modification||Helm
543;A6;;4.6|6.7;;August 13, 2005, 3:40 am;October 5, 2019, 4:09 pm;;;European||Chain||Variant||Helm
544;Diamond Back;;4.7;;February 2, 2008, 8:47 am;March 10, 2011, 6:06 am;;;European||Chain||Variant
545;Atlantis Weave;;4.0|3.0;;August 30, 2005, 4:36 pm;March 8, 2011, 9:28 pm;;;European||Chain||Modification
546;European 4 in 1 (Intertwined);;5.0;;November 22, 2006, 5:41 am;March 11, 2011, 4:29 am;;;European||Chain||Spiral||Variant
547;Half Persian 5 in 1 Symmetrical;;6.0;;December 9, 2006, 10:36 pm;December 15, 2015, 2:10 pm;;"Half Persian Weaves: Balanced; Unbalanced; and Sheet Progressions [Construction,Miscellaneous,Persian,Connections,Weave Theory]";Persian||Chain||Variant
548;Tripletine;;6.0;;November 18, 2006, 5:11 pm;August 3, 2011, 5:16 pm;;;European||Chain||Variant||Helm
549;Magemaille;;4.0|3.3;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 31, 2005, 10:50 pm;September 27, 2012, 10:09 pm;;;Sheet||Alpha||Mage
55;Byzantine Variant 3;;5.5|4.6|3.9;;October 1, 2008, 4:02 pm;July 6, 2016, 3:29 pm;;;European||Japanese||Chain||Variant||Helm
550;Wood Elf;;4.0|3.7;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;September 11, 2005, 3:08 pm;August 4, 2011, 9:35 pm;;;European||Chain||Variant||Mobius
551;Magus Weave;;4.0|3.3;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;September 19, 2005, 10:22 pm;January 1, 2018, 11:54 pm;;;European||Sheet||Alpha||Mage
552;Magus Staff;;4.7|3.3;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;May 3, 2008, 6:52 pm;August 4, 2011, 9:18 pm;Magus Staff;;European||Chain||Variant||Mage
553;Magus Chain;;4.0|3.3;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;May 3, 2008, 6:53 pm;October 10, 2019, 4:27 pm;Magus Chain (CGI);;European||Chain||Variant||Mage
554;Crop Circles;;5.2;;September 19, 2005, 10:22 pm;June 21, 2011, 6:40 pm;;;European||Persian||Chain||Variant||Helm
555;Shenanigans;;4.0|6.0;;March 27, 2009, 1:40 am;October 26, 2014, 11:59 am;Shenanigans  (Preclose Small Rings)||Shenanigans (Preclose Large Rings);;European||Chain||Scaled||Variant||Helm
556;Vertical Trim;;;;September 23, 2005, 1:15 am;August 3, 2011, 5:27 pm;;;European||Sheet||Modification
557;Markovian Helix;;5.0;;October 3, 2005, 3:57 am;August 9, 2011, 9:42 pm;;;Chain||Spiral||Variant||Mobius
558;Japanese 8 in 2 Captive 1;;4.3|5.5;;November 10, 2006, 4:46 pm;November 10, 2013, 5:45 pm;;;Japanese||Sheet||Captive||Kinged||Modification
559;Toots;;6.0|4.0|3.0;;October 12, 2005, 6:23 am;June 21, 2011, 8:01 pm;;;Japanese||Sheet||Modification
56;Byzantine X;;5.5|4.6|3.9;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;October 1, 2008, 4:02 pm;October 12, 2019, 7:28 pm;Byzantine Variant 2 and Byzantine X (CGI);;European||Japanese||Chain||Variant||Helm
560;Turisas;;6.0;;January 6, 2006, 4:51 am;August 8, 2011, 9:29 pm;;;European||Japanese||Chain||Inverted||Modification
561;COBodom;;6.0;;November 13, 2005, 8:14 pm;August 8, 2011, 9:30 pm;;;European||Japanese||Chain||Variant
562;LotusThorn;;6.0;;November 13, 2005, 8:14 pm;August 8, 2011, 9:31 pm;;;European||Japanese||Chain||Variant
563;Paddy's Sheet;;5.8;5.4;August 1, 2006, 1:00 am;October 10, 2018, 8:30 pm;;;Persian||Sheet||Variant
564;Half Elfsheet;;4.0;;February 19, 2007, 6:12 pm;August 4, 2011, 9:13 pm;;;European||Sheet||Variant||Mobius
565;Hour Glass Sheet;;7.7;;November 29, 2005, 7:12 pm;August 16, 2011, 3:12 pm;;;European||Japanese||Sheet||Orbital||Variant
566;X Trizantine;;7.0|7.5;;October 3, 2006, 1:36 am;August 3, 2011, 5:44 pm;;;European||Chain||Mobized||Modification
567;Persian Elfsheet;;4.3;;December 10, 2006, 7:51 am;August 4, 2011, 9:30 pm;;;European||Sheet||Variant||Mobius
568;Strangebox / Agent of Insanity;;5.0;;December 6, 2005, 9:18 pm;August 3, 2011, 5:11 pm;;;European||Chain||Unbalanced||Variant
569;Affena;;6.7|4.6;;December 11, 2005, 11:30 pm;July 21, 2011, 3:43 pm;;;European||Sheet||Band||Kinged||Scaled||Modification||Helm
57;Orchid (Leaning);;6.3;;October 1, 2008, 4:05 pm;June 12, 2012, 3:24 am;;;European||Chain||Variant
570;Bore Worm;;5.4;5.0;June 8, 2009, 3:16 am;November 14, 2018, 11:22 pm;Bore Worm (CGI)||Joining Bore Worm (CGI);Inverted Round-based Weave Progressions & Variants [European,Connections,Orbital/Captive,Weave Theory]||Graduation / Graduated Maille [Ring Sizes,Wire Sizes]||Reinforced Weaves [European,Persian,Weave Theory];European||Chain||Inverted||Variant
571;One and a Half Half Persian 4 in 1;;6.4;;January 18, 2009, 3:51 am;April 1, 2019, 12:09 am;One and a Half  Half Persian 4 in 1 (CGI);;Persian||Chain||Variant
572;Dense Byzantine Sheet;;4.3;;February 11, 2008, 7:02 am;August 2, 2012, 1:45 am;Dense Byzantine Sheet;;European||Sheet||Variant
573;Denser Byzantine Cube;;4.8;;February 11, 2008, 7:02 am;December 8, 2012, 6:07 pm;;;European||3D||Variant
574;Annika Links;;;;December 24, 2005, 8:53 pm;April 27, 2018, 1:28 pm;;;Japanese||Chain||Orbital||NSR||Modification
575;Thunderstorm;;6.2;;December 24, 2005, 8:53 pm;August 16, 2011, 9:04 pm;;;Japanese||Sheet||Variant
576;Moose Paws;;4.0;;December 30, 2005, 8:09 am;August 5, 2011, 7:08 pm;;;Chain||Modification||Mobius
577;Tas's Chain;;6.0|4.0|3.0;;August 10, 2008, 9:45 pm;August 3, 2011, 5:12 pm;Tas's Chain;;Japanese||Chain||Modification
578;Fishy Spine;;4.0;;June 8, 2009, 2:29 am;August 3, 2011, 3:05 pm;Fishy Spine (CGI);;European||Chain||Variant
579;Lorax;;3.1|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;January 22, 2006, 8:04 pm;August 16, 2011, 8:46 pm;;;European||Japanese||Chain||Variant||Helm
58;Pheasible;;3.0;;October 1, 2008, 4:03 pm;January 14, 2013, 11:46 pm;Pheasible;;Chain||Modification||Mage
580;Byzantine Diamond Ball;;4.0;;September 30, 2008, 9:58 am;August 4, 2011, 2:42 pm;Byzantine Diamond Ball;;European||Unit||Modification
581;Half Persian Braid Sheet;;7.0;;January 28, 2010, 6:01 pm;February 4, 2013, 7:32 pm;Half Persian Braid Sheet;;Persian||Sheet||Variant
582;11:00 PM Headache;;9.3;;January 23, 2006, 7:39 am;September 14, 2013, 4:17 am;;;Persian||Chain||Variant
583;True Boxchain Sheet;;6.1;;January 24, 2006, 5:36 pm;February 23, 2019, 2:37 am;;;European||Sheet||Variant
584;Turkish Round Sheet;;4.5;;December 10, 2006, 8:04 am;August 3, 2011, 5:22 pm;;;European||Sheet||Variant
585;Tower of Tao 3;;5.2|6.5;;November 13, 2006, 3:51 am;August 8, 2011, 9:21 pm;;;Japanese||Chain||Variant||Helm
586;Wu Wei;;5.2|4.0;;February 9, 2006, 6:09 am;August 8, 2011, 9:21 pm;;;Japanese||Chain||Variant
587;Half Persian 3:1/6:1/9:1;;7.5;;February 11, 2006, 12:13 am;May 12, 2018, 1:45 am;;;Persian||Sheet||3D||Variant
588;Celtic Roundmaille;;4.1;;February 11, 2008, 7:02 am;October 6, 2019, 11:38 am;;;European||Chain||Variant
589;Celtic Roundmaille Sheet;;4.0;;February 11, 2008, 7:02 am;August 2, 2011, 8:44 pm;;;European||Sheet||Variant
59;This Is Not Food;;4.0|2.8;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 27, 2008, 2:05 am;August 2, 2011, 8:36 pm;"This Is Not Food (CGI; Speedweaving)";;Japanese||Chain||Spiral||Variant
590;Byzantine Ringmaille;;3.5|6.0;;February 16, 2006, 4:00 am;July 21, 2011, 4:35 pm;;;European||Sheet||Modification
591;Alien Berus;;5.0;;July 26, 2007, 9:13 pm;February 6, 2012, 7:36 pm;;;European||Band||Berus||Modification
592;Inverted Byzantine Ringmaille;;3.0|8.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;February 28, 2006, 9:37 pm;August 3, 2011, 3:41 pm;;;European||Chain||Inverted||Variant
593;One and a Half Half Persian 3 in 1;;6.0;5.8;January 24, 2009, 4:16 pm;March 31, 2019, 4:40 pm;One and a Half Half Persian 3 in 1 (CGI);;Persian||Chain||Variant
594;Butterfly;;4.0|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;May 14, 2008, 2:04 am;August 2, 2011, 6:44 pm;Butterfly (CGI);;European||Japanese||Chain||Modification||Helm
595;Persian Inverse Flower;;5.7;;September 30, 2008, 10:16 am;August 5, 2011, 4:41 pm;;;Persian||Unit||Inverted||Variant
596;Two Hours Less Sleep;;6.4;;March 1, 2006, 1:14 am;July 31, 2019, 7:41 pm;;"Full Persian 6 in 1: Composition; Progression; Variants; Modifications; Sheet Expansions [Construction,Persian,Weave Theory]";European||Persian||Chain||Progression||Modification||Helm
597;Three Hours Less Sleep;;7.6;;February 28, 2006, 7:56 am;July 31, 2019, 7:39 pm;;"Full Persian 6 in 1: Composition; Progression; Variants; Modifications; Sheet Expansions [Construction,Persian,Weave Theory]";European||Persian||Chain||Progression||Modification||Helm
598;Inverted Persian Box;;11.0;;December 9, 2006, 9:53 pm;October 1, 2011, 9:04 am;;;European||Chain||Variant
599;Inverted Persian Box Sheet;;8.5;;December 9, 2006, 9:54 pm;October 1, 2011, 7:40 am;;;European||Sheet||Variant
6;European 4 in 1;;4.0;2.83;April 6, 2010, 9:19 am;December 14, 2015, 10:29 pm;"European 4 in 1 (CGI; chain)||European 4 in 1 (CGI; One at a Time)||European 4 in 1 (CGI; ribbon)||European 4 in 1 (Ribbon)||European 4 in 1: 45 Degree Seam||European 4 in 1: Armpit Seam||European 4 in 1: Expanding Circle (Core Method)||European 4 in 1: Expanding Circle (Fill in Core)||European 4 in 1 on the Bias||European 4 in 1; My Easier Method for Expanding Circles||European 4 in 1 - How I Do It||Flowers 4 in 1 (CGI)||4 Leaf Clover (CGI)||Weaves with Neoprene Rings||European 4 in 1: Flat Expanding Circle||Euro 4-1 Contraction (Ex-CGMaille Tutorial)||European 4-1 Expansion (Ex-CGMaille Tutorial)||European 4 in 1 (from CGMaille) (Ex-CGMaille Tutorial)||E4-1 Seams; Top to Bottom and Bottom to Top (Ex-CGMaille Tutorial)||European 4-1 with Half Persian 3-1 Trim (Ex-CGMaille Tutorial)||European 4 in 1 Seams: 15; 30; 45; and 60 Degrees";Cabochon Wrapping Using European 4 in 1 and 6 in 1 [Jewelry,Wraps]||European 4 in 1 Pouch [Patterns,Accessories]||How To Make A Belt Using European 4 in 1 [Patterns,European,Accessories]||European 4 in 1/6 in 1 Bikini/Bra Top [Patterns,Clothing]||European 4 in 1 Bra: Alternate [Patterns,Clothing]||Overlapping Slits in European 4 in 1 [Armour,European,Hauberk]||European 4 in 1 Inlays: Impact of Weave Direction [Inlays,European]||Finger Ring Construction (European 4 in 1) [European,Rings]||Is Speedweaving European 4 in 1 a Myth? [Construction]||Inverting Rows on 90 & 45 Degree Angles (Both Directions) [Armour,European,Hauberk]||Basic European 4 in 1 Vest Pattern [Patterns,European,Clothing]||The 45 Degree Seam Myth [European,Theory]||Graduation / Graduated Maille [Ring Sizes,Wire Sizes]||Scale Maille (Grafted Onto Maille) [Armour,NSR]||Creating a Coif [Armour,Coifs,Clothing]||European Weave Coverings for Marbles [Miscellaneous]||Constructing a 45 degree Seam Shirt [Armour,Hauberk]||Making My First Bikini Set [Patterns,Clothing]||Adding Half Persian Trim/ European-Persian Ratios [Patterns,European,Persian,Weave Theory,Theory];European||Sheet||Alpha||Beginner
